step_id_,used_rsf,max_rsf,win
1013_1,1.3369931508564337,1.3447699585763564,0
1013_10,1.5716832931501994,1.5967157667327487,0
1013_11,1.250139102664032,1.5723155767269623,0
1013_12,0.9449328285300643,1.6023411354575625,0
1013_13,1.0383334488799403,1.202645615274447,0
1013_2,1.2288188021982267,1.3591378529304408,0
1013_3,0.9790344557088052,1.4036802280208271,0
1013_4,0.9657255731444607,1.4108810399425311,0
1013_5,1.2880675392255876,1.2880675392255876,1
1013_6,1.3401054381411095,1.4284229621600963,0
1013_7,1.7056370783673669,1.7056370783673669,1
1013_8,1.4135098108138473,1.754270615652047,0
1013_9,1.267724705334191,1.7688501685681224,0
1015_1,1.3444614154752028,1.4464426661525585,0
1015_2,1.2247392318621064,1.544006218211529,0
1015_3,1.1965934375015135,1.3060755155641397,0
1015_4,1.1387635166713654,1.2120943374223472,0
1015_5,1.1516958431462907,1.2786642377846715,0
1015_6,1.2262619694137127,1.2262619694137127,1
1015_7,1.3664129443025663,1.3664129443025663,1
1015_8,1.363212940757812,1.3862696176640408,0
1015_9,1.367623789557978,1.403768796854659,0
1016_1,1.432622989448585,1.4608997194680544,0
1016_10,1.3155622418500468,1.4647948415175647,0
1016_11,1.2548351006343053,1.4238742794970325,0
1016_12,1.2435429442309842,1.2774382458840858,0
1016_13,1.2731631075368757,1.5457436100291255,0
1016_14,1.1282362472548022,1.498220777259793,0
1016_15,1.2658880807798287,1.3590039549840323,0
1016_16,1.2720492600526057,1.4218475165690918,0
1016_17,1.2985167809017717,1.4059077247887544,0
1016_18,1.2383186351432758,1.2990562998092092,0
1016_19,1.2639005000213834,1.3894654598041363,0
1016_2,1.425198067771369,1.460514824455434,0
1016_20,1.7292649926487922,1.7292649926487922,1
1016_21,1.3181839130070263,1.7414426896462738,0
1016_22,1.3074650529558907,1.356608193593808,0
1016_23,1.290428066724629,1.3994783663895243,0
1016_24,1.302066831789648,1.6672785036548199,0
1016_25,1.3057587891756817,1.5659318157437692,0
