collar_id,species,timestamp,lon,lat
383737327c30820e,Loxodonta africana,15-08-2022 17:53,26.51865,-33.63299
383737327c30820e,Loxodonta africana,15-08-2022 18:23,26.51929,-33.63355
383737327c30820e,Loxodonta africana,15-08-2022 18:54,26.51917,-33.63366
383737327c30820e,Loxodonta africana,15-08-2022 19:24,26.51821,-33.63251
383737327c30820e,Loxodonta africana,15-08-2022 19:54,26.5181,-33.63343
383737327c30820e,Loxodonta africana,15-08-2022 20:25,26.51792,-33.634
383737327c30820e,Loxodonta africana,15-08-2022 20:54,26.51787,-33.634
383737327c30820e,Loxodonta africana,15-08-2022 21:24,26.51673,-33.63394
383737327c30820e,Loxodonta africana,15-08-2022 21:55,26.5149,-33.63372
383737327c30820e,Loxodonta africana,15-08-2022 22:25,26.5133,-33.63238
383737327c30820e,Loxodonta africana,15-08-2022 22:55,26.51184,-33.63178
383737327c30820e,Loxodonta africana,15-08-2022 23:25,26.51143,-33.63199
383737327c30820e,Loxodonta africana,15-08-2022 23:55,26.51143,-33.63242
383737327c30820e,Loxodonta africana,16-08-2022 00:25,26.51143,-33.63244
383737327c30820e,Loxodonta africana,16-08-2022 00:55,26.5114,-33.63247
383737327c30820e,Loxodonta africana,16-08-2022 01:26,26.5112,-33.63267
383737327c30820e,Loxodonta africana,16-08-2022 01:56,26.5112,-33.6329
383737327c30820e,Loxodonta africana,16-08-2022 02:25,26.5112,-33.6329
383737327c30820e,Loxodonta africana,16-08-2022 02:55,26.51114,-33.6329
383737327c30820e,Loxodonta africana,16-08-2022 03:26,26.51112,-33.63287
383737327c30820e,Loxodonta africana,16-08-2022 03:56,26.51116,-33.63287
383737327c30820e,Loxodonta africana,16-08-2022 04:26,26.51135,-33.63282
383737327c30820e,Loxodonta africana,16-08-2022 04:57,26.51117,-33.63298
383737327c30820e,Loxodonta africana,16-08-2022 05:26,26.51123,-33.63294
383737327c30820e,Loxodonta africana,16-08-2022 05:56,26.51079,-33.63318
383737327c30820e,Loxodonta africana,16-08-2022 06:27,26.5108,-33.63326
383737327c30820e,Loxodonta africana,16-08-2022 06:57,26.51054,-33.63327
383737327c30820e,Loxodonta africana,16-08-2022 07:27,26.5105,-33.63335
383737327c30820e,Loxodonta africana,16-08-2022 07:57,26.51051,-33.63335
383737327c30820e,Loxodonta africana,16-08-2022 08:27,26.51049,-33.63334
383737327c30820e,Loxodonta africana,16-08-2022 08:57,26.51025,-33.63361
383737327c30820e,Loxodonta africana,16-08-2022 09:27,26.50967,-33.63397
383737327c30820e,Loxodonta africana,16-08-2022 09:57,26.509,-33.63399
383737327c30820e,Loxodonta africana,16-08-2022 10:28,26.50791,-33.63358
383737327c30820e,Loxodonta africana,16-08-2022 10:57,26.50819,-33.63322
383737327c30820e,Loxodonta africana,16-08-2022 11:27,26.50853,-33.63305
383737327c30820e,Loxodonta africana,16-08-2022 11:57,26.50851,-33.63313
383737327c30820e,Loxodonta africana,16-08-2022 12:28,26.50858,-33.633
383737327c30820e,Loxodonta africana,16-08-2022 12:58,26.50857,-33.633
383737327c30820e,Loxodonta africana,16-08-2022 13:28,26.50862,-33.63278
383737327c30820e,Loxodonta africana,16-08-2022 13:59,26.50872,-33.63206
383737327c30820e,Loxodonta africana,16-08-2022 14:29,26.50526,-33.63238
383737327c30820e,Loxodonta africana,16-08-2022 14:58,26.5049,-33.63136
383737327c30820e,Loxodonta africana,16-08-2022 15:29,26.50773,-33.62987
383737327c30820e,Loxodonta africana,16-08-2022 15:59,26.50792,-33.6297
